OTU	Test-Statistic	P	FDR_P	Bonferroni_P	control_mean	diabetes_mean	taxonomy
OTU_39	2.08132591342	0.149110603419	0.19664773228	1.0	3.3950617284	13.0731707317	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
OTU_1278	2.06226013139	0.150986080448	0.198873456709	1.0	1.88888888889	0.512195121951	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Methylophilales; f__Methylophilaceae; g__Methylotenera; s__mobilis
OTU_429	2.05772607426	0.151436008012	0.199218301224	1.0	21.1728395062	42.1219512195	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__paucivorans
OTU_7221	2.04526232772	0.152680663364	0.200606479532	1.0	2.28395061728	4.85365853659	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
OTU_1149	2.03700407534	0.153511732078	0.201448481128	1.0	4.77777777778	1.24390243902	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
OTU_1413	2.02133934697	0.15510228275	0.203283808703	1.0	2.11111111111	1.12195121951	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
OTU_2244	2.00893677139	0.156374876471	0.204698385888	1.0	2.25925925926	0.414634146341	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Alkanindiges; s__
OTU_139	1.99774786898	0.157533123692	0.205959972826	1.0	66.3086419753	38.243902439	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas
OTU_1420	1.99095497642	0.15824106399	0.206630439907	1.0	1.16049382716	1.0243902439	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
OTU_1015	1.96093624606	0.16141322403	0.210513059419	1.0	1.88888888889	0.560975609756	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__
OTU_5007	1.95691338705	0.161843811195	0.210815001298	1.0	0.530864197531	0.90243902439	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
OTU_3201	1.93721994728	0.163970706068	0.213323068459	1.0	0.592592592593	0.463414634146	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
OTU_133	1.93400210271	0.164321259016	0.213516826133	1.0	29.7901234568	7.17073170732	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas
OTU_5819	1.91327013658	0.166600458624	0.2162130952	1.0	1.9012345679	0.463414634146	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__; s__
OTU_392	1.90846604159	0.167133752828	0.216639711438	1.0	15.5185185185	14.3658536585	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
OTU_943	1.90001783784	0.168076322427	0.217595141137	1.0	2.2962962963	0.365853658537	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Alicyclobacillus; s__
OTU_8546	1.8901875328	0.169180771337	0.218757554146	1.0	1.72839506173	1.75609756098	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
OTU_8	1.86761748869	0.171748201091	0.221806518238	1.0	244.62962963	174.170731707	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__; s__
OTU_2047	1.85664622398	0.173012373625	0.223166995943	1.0	1.49382716049	0.780487804878	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__
OTU_42	1.83490408425	0.175549396058	0.22616400295	1.0	3.61728395062	2.0243902439	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__
OTU_1805	1.81695438729	0.177676232462	0.228625917591	1.0	0.666666666667	0.463414634146	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
OTU_2777	1.7551763875	0.185227309476	0.238053059144	1.0	2.37037037037	6.36585365854	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__; s__
OTU_598	1.737833816	0.187413530786	0.240570823154	1.0	0.691358024691	0.707317073171	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Larkinella; s__
OTU_263	1.71987452627	0.189709196984	0.24322280824	1.0	18.6172839506	4.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae
OTU_529	1.7157642057	0.190239198999	0.243329157724	1.0	14.6049382716	23.0731707317	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
OTU_803	1.71566747429	0.190251692725	0.243329157724	1.0	1.13580246914	1.68292682927	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
OTU_806	1.69097765714	0.19347214258	0.246862564293	1.0	1.48148148148	1.65853658537	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__
OTU_538	1.69091364477	0.193480574469	0.246862564293	1.0	14.8271604938	3.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Leuconostoc; s__mesenteroides
OTU_728	1.67118211639	0.196100274518	0.249903959945	1.0	10.9382716049	3.14634146341	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
OTU_1242	1.65751350335	0.197939380306	0.251944475654	1.0	1.6049382716	0.243902439024	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Arenimonas; s__
OTU_5740	1.63793853641	0.200608543928	0.255035351764	1.0	0.851851851852	0.439024390244	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__
OTU_1507	1.61646097208	0.203585961441	0.258510231613	1.0	0.703703703704	0.414634146341	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
OTU_637	1.57131614369	0.210015980661	0.26635559703	1.0	1.51851851852	0.365853658537	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
OTU_1971	1.56723251319	0.210609375469	0.266788670601	1.0	2.07407407407	1.70731707317	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Chroococcales; f__Xenococcaceae; g__; s__
OTU_4274	1.53756643477	0.214980400236	0.272000291338	1.0	1.50617283951	1.78048780488	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter; s__
OTU_68	1.52800433972	0.216412205024	0.273485113509	1.0	113.12345679	56.0243902439	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Jeotgalicoccus; s__
OTU_1035	1.51978374615	0.217652221832	0.274724318141	1.0	4.1975308642	42.512195122	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
OTU_1440	1.51624002438	0.218189377559	0.27507446528	1.0	0.58024691358	1.63414634146	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae
OTU_4569	1.50288526148	0.220227950488	0.277314387119	1.0	1.75308641975	0.756097560976	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinobaculum; s__
OTU_3781	1.48378473284	0.223183303325	0.280702040642	1.0	57.6172839506	38.7073170732	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
OTU_2190	1.4708844427	0.225206200408	0.282910280228	1.0	0.864197530864	0.585365853659	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__
OTU_403	1.45819917608	0.227216868127	0.285097942354	1.0	2.13580246914	3.43902439024	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__; s__
OTU_6365	1.44481946776	0.229361035245	0.287447735295	1.0	1.20987654321	1.75609756098	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Tsukamurellaceae; g__Tsukamurella; s__
OTU_694	1.42715379596	0.232229502668	0.290698632773	1.0	4.49382716049	26.1463414634	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
OTU_3272	1.42540043928	0.232516558446	0.290714327502	1.0	102.901234568	24.5853658537	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Macrococcus
OTU_1967	1.42330657013	0.232859923706	0.290800305666	1.0	2.91358024691	3.48780487805	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
OTU_2302	1.4178454382	0.23375835912	0.291578447948	1.0	1.35802469136	0.365853658537	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__
OTU_655	1.41578068247	0.234099132372	0.291659977862	1.0	2.6049382716	7.43902439024	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
OTU_360	1.38370179105	0.239471602717	0.298002852264	1.0	5.58024691358	3.80487804878	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__dentocariosa
OTU_524	1.37611436051	0.240764123493	0.29925963237	1.0	1.01234567901	0.829268292683	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
OTU_973	1.34529319788	0.246102654797	0.305536590187	1.0	1.13580246914	0.390243902439	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
OTU_600	1.34170275304	0.246733907397	0.305939745464	1.0	51.3456790123	72.7073170732	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__
OTU_1494	1.34016327195	0.247005176932	0.305939745464	1.0	2.08641975309	1.70731707317	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
OTU_3765	1.31347452446	0.251766536089	0.311472852475	1.0	24.0740740741	141.926829268	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
OTU_1923	1.30981050382	0.252428967537	0.311927977388	1.0	1.17283950617	0.317073170732	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__
OTU_2091	1.30653074116	0.253023745479	0.312298539	1.0	6.3950617284	0.341463414634	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
OTU_298	1.29342534307	0.255417661888	0.314886267682	1.0	0.530864197531	2.0487804878	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Haererehalobacter; s__salaria
OTU_1205	1.26838009143	0.260070793732	0.319942352361	1.0	0.876543209877	1.07317073171	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas; s__
OTU_76	1.26704546384	0.260321681471	0.319942352361	1.0	1.0	0.658536585366	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
OTU_1637	1.2664951435	0.260425219768	0.319942352361	1.0	4.23456790123	0.585365853659	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
OTU_1338	1.25460761113	0.262674269764	0.32233146197	1.0	2.04938271605	2.51219512195	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
OTU_453	1.22960390559	0.267484082829	0.327754372137	1.0	4.24691358025	13.1219512195	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Leucobacter; s__
OTU_220	1.22843045377	0.267712494711	0.327754372137	1.0	53.7037037037	2.92682926829	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
OTU_1366	1.18733787	0.27586719786	0.337347993688	1.0	0.913580246914	18.3170731707	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__
OTU_725	1.1807022733	0.277213073047	0.338602819327	1.0	1.8024691358	3.07317073171	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__
OTU_791	1.17439190958	0.278500655618	0.339783633986	1.0	1.06172839506	0.19512195122	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__
OTU_1096	1.16811201207	0.279789511025	0.340963282135	1.0	23.3703703704	19.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__; s__
OTU_790	1.15333985298	0.282851091298	0.344298052511	1.0	2.54320987654	1.51219512195	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__aerofaciens
OTU_74	1.15129975098	0.283277231457	0.344420881875	1.0	2.18518518519	52.4146341463	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
OTU_98	1.14398738351	0.28481134725	0.345889010021	1.0	1.71604938272	2.09756097561	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
OTU_1317	1.14130492799	0.285376758463	0.346178679511	1.0	10.4691358025	10.9268292683	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
OTU_264	1.13735894283	0.286211088635	0.346793527305	1.0	3.35802469136	0.317073170732	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
OTU_1039	1.12800207069	0.288201902343	0.348806645235	1.0	1.65432098765	8.46341463415	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Cloacibacterium; s__
OTU_1412	1.10980079616	0.292125255123	0.353151421433	1.0	1.03703703704	1.0487804878	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
OTU_1520	1.09348863503	0.295699530792	0.357064769793	1.0	0.753086419753	0.390243902439	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU_4276	1.08676076681	0.297190034217	0.358455861316	1.0	9.33333333333	0.80487804878	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__
OTU_1471	1.06652555532	0.301731561384	0.363519594432	1.0	0.79012345679	4.41463414634	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
OTU_20	1.06432709776	0.302230344993	0.363706744713	1.0	15.4197530864	4.70731707317	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__multivorum
OTU_8499	1.05929400761	0.303376260669	0.364671350793	1.0	2.24691358025	1.53658536585	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Pigmentiphaga; s__
OTU_243	1.05440560572	0.304494613691	0.365236182446	1.0	5.97530864198	39.0487804878	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__
OTU_2710	1.05422545716	0.304535929272	0.365236182446	1.0	0.543209876543	1.29268292683	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
OTU_1358	1.03135812239	0.309839897127	0.371176980834	1.0	0.518518518519	0.512195121951	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Marinilactibacillus; s__psychrotolerans
OTU_50	1.00811019081	0.315356004834	0.377358202394	1.0	0.543209876543	0.731707317073	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
OTU_653	1.00652256605	0.315737368292	0.377388118534	1.0	2.28395061728	6.43902439024	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
OTU_384	1.00480119532	0.316151541368	0.377457139018	1.0	60.8024691358	75.3414634146	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
OTU_6290	0.971848251577	0.324219662493	0.386512098773	1.0	5.41975308642	3.51219512195	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
OTU_1301	0.970860063958	0.324465775079	0.386512098773	1.0	1.04938271605	0.439024390244	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
OTU_1570	0.960990916347	0.326937343352	0.388967763579	1.0	1.07407407407	0.682926829268	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Cytophaga; s__
OTU_6384	0.959702558198	0.327261829413	0.388967763579	1.0	0.691358024691	0.634146341463	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
OTU_19	0.955274781556	0.328380271472	0.389859537543	1.0	68.6790123457	29.2682926829	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
OTU_1685	0.952302214761	0.329133979884	0.390175242054	1.0	1.87654320988	1.0487804878	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
OTU_1982	0.951321827735	0.32938306553	0.390175242054	1.0	1.38271604938	5.46341463415	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__
OTU_787	0.942726634894	0.331577606051	0.392335960679	1.0	6.06172839506	5.07317073171	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae]; g__Rheinheimera; s__
OTU_79	0.921591105698	0.337057546404	0.398374934868	1.0	72.5185185185	111.926829268	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
OTU_6512	0.905813091688	0.341227774795	0.402854195661	1.0	0.864197530864	0.707317073171	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
OTU_1478	0.894107130031	0.344366736168	0.40610732027	1.0	2.13580246914	1.0243902439	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Trichococcus; s__
OTU_3468	0.880431551859	0.3480835081	0.410033854369	1.0	0.567901234568	0.341463414634	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium; s__
OTU_1484	0.864849016006	0.3523852771	0.414640009388	1.0	0.518518518519	0.341463414634	k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Opitutus; s__
OTU_1294	0.862309243334	0.353093272167	0.415011959184	1.0	0.654320987654	0.268292682927	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Asticcacaulis; s__biprosthecium
OTU_1775	0.836432130534	0.360419181006	0.423152896548	1.0	2.11111111111	3.43902439024	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__
OTU_3905	0.829281342497	0.362480418645	0.425101620537	1.0	0.555555555556	0.268292682927	k__Bacteria; p__FBP; c__; o__; f__; g__; s__
OTU_1237	0.825985946064	0.363435808632	0.425750576705	1.0	0.950617283951	0.463414634146	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__
OTU_547	0.814281765599	0.366857365765	0.429283923034	1.0	1.12345679012	0.682926829268	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__
OTU_719	0.785628190176	0.375425347144	0.438824991861	1.0	1.03703703704	0.658536585366	k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__
OTU_501	0.743937255209	0.388402546634	0.453493160844	1.0	1.85185185185	28.8780487805	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__
OTU_2034	0.737459272257	0.39047598132	0.455411964998	1.0	3.34567901235	6.31707317073	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii
OTU_906	0.723244833192	0.395081603307	0.459873974748	1.0	5.66666666667	17.5853658537	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
OTU_5385	0.722973515205	0.39517027103	0.459873974748	1.0	1.35802469136	0.682926829268	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
OTU_95	0.713426265531	0.398308715964	0.463017486505	1.0	3.33333333333	1.87804878049	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__; s__
OTU_327	0.705669189892	0.40088529587	0.465501675796	1.0	13.5432098765	19.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
OTU_841	0.69914329183	0.403071710406	0.46752786563	1.0	0.358024691358	1.31707317073	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
OTU_2198	0.656326843863	0.417859708409	0.484150362369	1.0	1.23456790123	0.829268292683	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__
OTU_751	0.647431482842	0.421032491019	0.487293342064	1.0	1.40740740741	1.0487804878	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__
OTU_416	0.636392886	0.42502001172	0.490869175039	1.0	12.0	45.9756097561	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__parvula
OTU_62	0.636312837152	0.425049134571	0.490869175039	1.0	70.8395061728	45.4634146341	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
OTU_4514	0.630743431528	0.427082749435	0.492680426635	1.0	1.01234567901	1.53658536585	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
OTU_29	0.617812444509	0.431861358682	0.497650901898	1.0	150.185185185	158.780487805	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
OTU_1260	0.616182532555	0.432469428372	0.497809918093	1.0	1.87654320988	1.65853658537	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter; s__
OTU_1576	0.611288367098	0.434303129169	0.499127587906	1.0	8.6049382716	9.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Carnobacterium; s__
OTU_1123	0.610613830501	0.434556785693	0.499127587906	1.0	5.13580246914	7.90243902439	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Psychrobacter; s__sanguinis
OTU_575	0.604223654998	0.43697103296	0.501356797297	1.0	3.82716049383	3.0487804878	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
OTU_1640	0.591838205012	0.441709175291	0.506244606746	1.0	0.814814814815	8.36585365854	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Facklamia; s__
OTU_888	0.578557673916	0.446878222656	0.511449512067	1.0	3.71604938272	22.0731707317	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum; s__
OTU_1823	0.577696912918	0.447216476085	0.511449512067	1.0	5.9012345679	16.3902439024	k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae
OTU_718	0.573682051486	0.448799465762	0.512706185806	1.0	1.55555555556	3.9756097561	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
OTU_159	0.571666079155	0.449597619465	0.513064524799	1.0	9.28395061728	20.9024390244	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__; g__; s__
OTU_527	0.565573851419	0.452023130209	0.515277174265	1.0	6.86419753086	14.5609756098	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae
OTU_1461	0.547073384651	0.459515979366	0.523255292632	1.0	8.14814814815	5.85365853659	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
OTU_15	0.52446185506	0.468944562653	0.53341814377	1.0	41.2962962963	28.9756097561	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__rhizosphaerae
OTU_259	0.502022625151	0.478612743911	0.543831433264	1.0	8.72839506173	18.8048780488	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
OTU_1288	0.471860477094	0.492132504968	0.558594129433	1.0	1.14814814815	0.780487804878	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
OTU_491	0.467784626022	0.494008113453	0.560122689664	1.0	4.75308641975	4.14634146341	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__WAL_1855D; s__
